SUID	alias	canonicalName	Column 1	Column 3	EnsId	GoDesc	GoId	InterDesc	InterId	KeggDesc	KeggId	MCODE_Cluster	MCODE_Node_Status	MCODE_Score	name	PsId	PsIdUniq	selected	shared name	SwId
329	MYLK	MYLK	MYLK	MYLK	ENSG00000065534	F:myosin light chain kinase activity|P:protein amino acid phosphorylation|F:kinase activity	4687|6468|16301	Csurface_antigen|FN_III|FN_III-like|FnIII_subd|Ig-like|Ig-like_fold|Ig_I-set|Ig_sub|Ig_sub2|Myosin_lt_kin|Prot_kinase|Ser_thr_pkin_AS|Ser_thr_pkinase	IPR004829|IPR003961|IPR008957|IPR003962|IPR007110|IPR013783|IPR013098|IPR003599|IPR003598|IPR015725|IPR000719|IPR008271|IPR002290	Calcium signaling pathway|Focal adhesion|Regulation of actin cytoskeleton	4020|4510|4810		Unclustered	0	MYLK	202555_s_at	202555_s_at	TRUE	MYLK	Q15746|Q3B765|Q3ZCP9|Q5MY99|Q5MYA0|Q68DK3|Q6LAL4|Q6P2N0|Q6ZNP1|Q7Z4F4|Q7Z4J0|Q9C0L5|Q9UBY6
330	MRPS12	MRPS12	MRPS12	MRPS12	ENSG00000128626	C:mitochondrial ribosome|F:structural constituent of ribosome|C:intracellular|C:small ribosomal subunit|F:nucleic acid binding|P:protein biosynthesis	5761|3735|5622|15935|3676|6412	NA-bd_OB-fold|Ribosom_S12_bac|Ribosomal_S12_23	IPR012340|IPR005679|IPR006032			Cluster 29	Seed	7,34694E+15	MRPS12	204330_s_at|204331_s_at|210008_s_at|213840_s_at	213840_s_at	TRUE	MRPS12	O15235|Q53X98
331	NPEPPS	NPEPPS	NPEPPS	NPEPPS	ENSG00000174093	C:cytosol|F:aminopeptidase activity|C:cytoskeleton|F:actin binding|F:structural molecule activity|P:cortical actin cytoskeleton organization an...	5829|4177|5856|3779|5198|30866	Pept_M_Zn_BS|Peptidase_M1|Peptidase_M1_N|Peptidase_M1_puromycin-sens|Band_4.1_C|SAB	IPR006025|IPR001930|IPR014782|IPR015568|IPR008379|IPR007477				Unclustered	0	NPEPPS	201454_s_at|201455_s_at|214101_s_at|214107_x_at	214107_x_at	TRUE	NPEPPS	P55786|Q6ZSX4|---
332	KNS2	KNS2	KNS2	KNS2	ENSG00000126214	C:cytosol|C:kinesin complex|F:motor activity|F:protein binding|P:microtubule-based movement|C:microtubule|F:binding|F:microtubule motor activity	5829|5871|3774|5515|7018|5874|5488|3777	Kinesin_light|Kinesin_light_C|Rabaptin_Rab5-bd|TPR-like_helical|TPR_1|TPR_region	IPR002151|IPR015792|IPR015390|IPR011990|IPR001440|IPR013026			Cluster 3	Clustered	47265625	KNS2	212877_at|212878_s_at|213656_s_at|216187_x_at	216187_x_at	TRUE	KNS2	Q07866|Q7Z5D5|Q8NAC7
333	RBPMS	RBPMS	RBPMS	RBPMS	ENSG00000157110	F:protein binding|F:RNA binding|P:RNA processing|F:nucleotide binding	5515|3723|6396|166	a_b_plait_nuc_bd|RRM_RNP1	IPR012677|IPR000504				Unclustered	2,22222E+15	RBPMS	207836_s_at|207837_at|209487_at|209488_s_at	209488_s_at	TRUE	RBPMS	Q569H2|Q6ZV95|Q93062|Q96LZ1
334	CYBA	CYBA	CYBA	CYBA	ENSG00000051523	F:electron carrier activity	9055	Cytochr_b558a	IPR007732	Leukocyte transendothelial migration	4670	Cluster 28	Clustered	10	CYBA	203028_s_at	203028_s_at	TRUE	CYBA	P13498
335	YME1L1	YME1L1	YME1L1	YME1L1	ENSG00000136758	C:membrane|F:ATP binding|F:metalloendopeptidase activity|F:nucleoside-triphosphatase activity|F:nucleotide binding|P:protein catabolism|P:proteolysis	16020|5524|4222|17111|166|30163|6508	AAA+_ATPase_core|AAA_ATPase_core|AAA_ATPase_sub|Pept_M41_FtsH|Peptidase_M41	IPR003593|IPR003959|IPR003960|IPR005936|IPR000642				Unclustered	0	YME1L1	201351_s_at|201352_at|216304_x_at	216304_x_at	TRUE	YME1L1	Q6PJ89|Q96I63|Q96TA2|Q9Y2Q2
336	TLOC1	TLOC1	TLOC1	TLOC1	ENSG00000008952	C:endoplasmic reticulum|C:integral to membrane|F:receptor activity|P:cotranslational protein targeting to membrane|F:protein transporter activity|P:protein transport	5783|16021|4872|6613|8565|15031	Sec62	IPR004728			Cluster 12	Clustered	16	TLOC1	208942_s_at|208943_s_at	208943_s_at	TRUE	TLOC1	Q3KR08|Q96M58|Q99442
337	LOC91316	LOC91316	LOC91316	LOC91316	ENSG00000185919	F:catalytic activity|F:cation binding|F:hydrolase activity, hydrolyzing O-glycosyl ...|P:carbohydrate metabolism	3824|43169|4553|5975	Glyco_hydro_2_TIM	IPR006103			Cluster 2	Clustered	5,53846E+15	LOC91316	213502_x_at|215196_at|215202_at|215816_at	215816_at	TRUE	LOC91316	Q6P575|Q99919|---
338	LOC440055	LOC440055	LOC440055	LOC440055	ENSG00000112306	C:cytosolic small ribosomal subunit (sensu Eu...|F:RNA binding|F:structural constituent of ribosome|P:protein biosynthesis|C:ribosome|C:mitochondrion	5843|3723|3735|6412|5840|5739	Ribosomal_L7A|Ribosomal_S12e	IPR004038|IPR000530	Ribosome	3010	Cluster 1	Clustered	7,8254E+15	LOC440055	213377_x_at	213377_x_at	TRUE	LOC440055	P25398|Q76M58|Q9NX15
339	RPS27	RPS27	RPS27	RPS27	ENSG00000177954	C:cytosolic small ribosomal subunit (sensu Eu...|F:RNA binding|F:structural constituent of ribosome|F:zinc ion binding|P:cell proliferation|P:protein biosynthesis|P:signal transduction	5843|3723|3735|8270|8283|6412|7165	Ribosomal_S27E	IPR000592	Ribosome	3010		Unclustered	2,57143E+15	RPS27	200741_s_at	200741_s_at	TRUE	RPS27	P42677
340	LOC388344	LOC388344	LOC388344	LOC388344	ENSG00000167526	C:cytosolic ribosome (sensu Eukaryota)|F:RNA binding|F:structural constituent of ribosome|P:protein biosynthesis|C:ribosome	5830|3723|3735|6412|5840	Ribosomal_L13E	IPR001380	Ribosome	3010	Cluster 11	Clustered	16	LOC388344	212191_x_at	212191_x_at	TRUE	LOC388344	P26373|Q3KQT8|Q567Q8|Q6NZ55
341	ENDOG	ENDOG	ENDOG	ENDOG	ENSG00000167136			Endonuclease	IPR001604	Apoptosis	4210		Unclustered	0	ENDOG	204824_at	204824_at	TRUE	ENDOG	Q14249
342	SELL	SELL	SELL	SELL	ENSG00000188404	C:integral to plasma membrane|C:plasma membrane|F:carbohydrate binding|P:cell adhesion|C:membrane|F:sugar binding	5887|5886|30246|7155|16020|5529	EGF|EGF_3|EGF_like|EGF_like_reg|Lectin_C|Selectin|Sushi_SCR_CCP	IPR006210|IPR000742|IPR006209|IPR013032|IPR001304|IPR002396|IPR000436	Cell adhesion molecules (CAMs)	4514		Unclustered	0	SELL	204563_at	204563_at	TRUE	SELL	P14151|Q6ULR8|Q8WW79|Q9UJ43
343	KIAA0907	KIAA0907		KIAA0907									Unclustered	2,22222E+15	KIAA0907	202220_at	202220_at	TRUE	KIAA0907	O94981|Q7L7Q2|Q7Z7E9|Q7Z7F0|Q8TBQ0
344	OSBPL8	OSBPL8	OSBPL8	OSBPL8	ENSG00000091039	P:lipid transport|P:steroid metabolism	6869|8202	Oxysterol_bd|PH|PH_type	IPR000648|IPR001849|IPR011993				Unclustered	0	OSBPL8	212582_at|212585_at	212585_at	TRUE	OSBPL8	Q52LQ3|Q5HYM3|Q641R2|Q68D75|Q6ZME5|Q7Z2S4|Q96E43|Q96N80|Q9BZF1
347	TRIM22	TRIM22	TRIM22	TRIM22	ENSG00000132274	C:nucleus|F:transcription corepressor activity|F:transcription factor activity|P:immune response|P:regulation of transcription, DNA-dependent|P:response to virus	5634|3714|3700|6955|6355|9615	B302|Butyrophylin|SPRY_rcpt|Znf_Bbox|Znf_RING	IPR001870|IPR003879|IPR003877|IPR000315|IPR001841				Unclustered	2,22222E+15	TRIM22	213293_s_at	213293_s_at	TRUE	TRIM22	Q4A1P5|Q8IYM9
348	PPP1CA	PPP1CA	PPP1CA	PPP1CA	ENSG00000172531	F:hydrolase activity|F:iron ion binding	16787|5506	M-pesterase|T_phtase_apaH	IPR004843|IPR006186				Unclustered	0	PPP1CA	200846_s_at	200846_s_at	TRUE	PPP1CA	P62136|Q07161
349	GPX1	GPX1	GPX1	GPX1	ENSG00000197582	F:glutathione peroxidase activity|F:oxidoreductase activity|P:response to oxidative stress	4602|16491|6979	Glut_peroxidase|Thioredoxin_fold	IPR000889|IPR012335	Glutathione metabolism|Arachidonic acid metabolism|Amyotrophic lateral sclerosis (ALS)	480|590|5030		Unclustered	6,66667E+15	GPX1	200736_s_at	200736_s_at	TRUE	GPX1	P07203|Q6NSD4
350	ATP6V0B	ATP6V0B	ATP6V0B	ATP6V0B	ENSG00000117410	C:integral to membrane|F:transporter activity|P:proton transport|C:membrane|C:proton-transporting two-sector ATPase complex|F:hydrogen-transporting ATP synthase activity...|F:hydrogen-transporting ATPase activity, rota...|P:ATP synthesis coupled proton transport	16021|5215|15992|16020|16469|46933|46961|15986	ATPase_F0/V0_c|ATPase_V0_c	IPR002379|IPR000245	Oxidative phosphorylation|Cholera - Infection|Epithelial cell signaling in Helicobacter pylori infection	190|5110|5120	Cluster 27	Seed	1125	ATP6V0B	200078_s_at	200078_s_at	TRUE	ATP6V0B	Q16467|Q6IB32|Q99437
351	CAB39	CAB39	CAB39	CAB39	ENSG00000135932	F:protein binding|F:binding	5515|5488	Mo25	IPR013878				Unclustered	2,22222E+15	CAB39	217873_at	217873_at	TRUE	CAB39	Q7Z4X0|Q9Y376
352	IGKV1OR2-108	IGKV1OR2-108	IGKV1OR2-108	IGKV1OR2-108	ENSG00000136700							Cluster 2	Clustered	5,01183E+15	IGKV1OR2-108	217378_x_at	217378_x_at	TRUE	IGKV1OR2-108	---
353	SFPQ	SFPQ	SFPQ	SFPQ	ENSG00000116560	F:protein binding|P:mRNA processing|P:RNA splicing|F:DNA binding|F:nucleotide binding|F:RNA binding|P:DNA repair|P:nuclear mRNA splicing, via spliceosome|P:regulation of transcription, DNA-dependent|P:transcription|F:nucleic acid binding	5515|6397|8380|3677|166|3723|6281|398|6355|6350|3676	a_b_plait_nuc_bd|NOPS|RRM_RNP1	IPR012677|IPR012975|IPR000504				Unclustered	6,66667E+15	SFPQ	201585_s_at|201586_s_at|214016_s_at|221768_at	221768_at	TRUE	SFPQ	P23246|Q6PIX2|Q86VG2|Q9BSV4
354	CD3D	CD3D	CD3D	CD3D	ENSG00000167286	C:cytoplasm|C:T cell receptor complex|F:protein binding|F:protein heterodimerization activity|F:transmembrane receptor activity|P:cell surface receptor linked signal transdu...|P:positive thymic T cell selection|P:protein complex assembly|P:T cell activation	5737|42101|5515|46982|4888|7166|45059|6461|42110	CD3_delta|CD3_gamma_delta|Ig-like_fold|Phos_rcpt_ITAM	IPR015485|IPR015484|IPR013783|IPR003110	Hematopoietic cell lineage|T cell receptor signaling pathway	4640|4660		Unclustered	1125	CD3D	213539_at	213539_at	TRUE	CD3D	P04234
355	RGPD5	RGPD5	RGPD5	RGPD5	ENSG00000169629	C:nuclear pore|F:Ran GTPase binding|F:binding	5643|8536|5488	GRIP|PH_type|RanBP1|TPR-like_helical|TPR_1|TPR_region	IPR000237|IPR011993|IPR000156|IPR011990|IPR001440|IPR013026				Unclustered	0	RGPD5	210676_x_at|211324_s_at|212842_x_at	212842_x_at	TRUE	RGPD5	O14715|Q99666|Q9H0B2|Q53T03|Q7Z3J3
356	WIPI2	WIPI2	WIPI2	WIPI2	ENSG00000157954			WD40	IPR001680				Unclustered	2,22222E+15	WIPI2	202031_s_at|204710_s_at|214699_x_at	214699_x_at	TRUE	WIPI2	Q63Z38|Q6ZV51|Q9Y4P8
357	NAPA	NAPA	NAPA	NAPA	ENSG00000105402	F:protein binding|P:intra-Golgi vesicle-mediated transport|P:membrane fusion|C:endoplasmic reticulum|C:Golgi apparatus|F:binding|F:intracellular transporter activity|P:intracellular protein transport	5515|6891|6944|5783|5794|5488|5478|6886	NSF_attach|TPR-like_helical	IPR000744|IPR011990				Unclustered	6,66667E+15	NAPA	206491_s_at|208751_at	208751_at	TRUE	NAPA	P54920|Q6ZTL0|Q96IK3
358	HLA-DRB5	HLA-DRB5		HLA-DRB5		F:MHC class II receptor activity|P:pathogenesis|P:signal transduction|C:membrane|P:immune response|C:integral to plasma membrane|P:detection of pest, pathogen or parasite|C:integral to membrane|P:antigen presentation, exogenous antigen|P:antigen processing, exogenous antigen via M...|F:receptor activity	45012|9405|7165|16020|6955|5887|9596|16021|19884|19886|4872	Ig-like|Ig-like_fold|Ig_C1-set|Ig_MHC|MHC_II_a/b_N|MHC_II_b_N	IPR007110|IPR013783|IPR003597|IPR003006|IPR014745|IPR000353	Cell adhesion molecules (CAMs)|Antigen processing and presentation|Hematopoietic cell lineage|Type I diabetes mellitus	4514|4612|4640|4940	Cluster 5	Clustered	30625	HLA-DRB5	204670_x_at	204670_x_at	TRUE	HLA-DRB5	O02951|O19190|O19507|O19517|O19585|O19586|O19587|O19721|O19725|O19730|O19742|O19762|O19763|O78042|O78117|P01912|P01913|P01914|P04229|P13760|P13761|P13762|P20039|P79483|P79552|Q13365|Q29671|Q29672|Q29673|Q29717|Q29726|Q29745|Q29755|Q29769|Q29790|Q29791|Q29792|Q29890|Q29901|Q29974|Q29975|Q2LIR3|Q2LIR4|Q2LIR5|Q30008|Q30103|Q30104|Q30112|Q30114|Q30120|Q30131|Q30134|Q30136|Q30137|Q30142|Q30143|Q30147|Q30151|Q30152|Q30159|Q30162|Q30164|Q30165|Q30166|Q30167|Q30179|Q32MY7|Q4A1G9|Q4JH26|Q4ZJJ2|Q56FN4|Q56FN5|Q56FN6|Q56FN7|Q56FN8|Q56FN9|Q56FP1|Q56FP2|Q56FP3|Q56FP5|Q56FP7|Q5BM92|Q5IWM0|Q5K3W2|Q5K3W3|Q5SP44|Q5UT58|Q5XKU0|Q5Y7B9|Q5Y7D1|Q6YJU6|Q70I25|Q70Q10|Q7YPT7|Q860C0|Q860Y4|Q8NEI3|Q8TB62|Q8WLU3|Q95379|Q95462|Q95465|Q95HK1|Q95HK2|Q95HL8|Q95IE3|Q95IH1|Q95IT4|Q96HZ9|Q9GIY0|Q9GIY1|Q9GIY2|Q9GIY3|Q9MYB9|Q9TQD6|Q9TQD7|Q9TQD9|Q9TQE0|Q9TQE1
359	C11orf58	C11orf58	C11orf58	C11orf58	ENSG00000110696								Unclustered	1125	C11orf58	200084_at|201784_s_at	201784_s_at	TRUE	C11orf58	O00193
360	DDX17	DDX17	DDX17	DDX17	ENSG00000100201	C:nucleus|F:RNA binding|F:RNA helicase activity|F:RNA-dependent ATPase activity|P:RNA processing|F:ATP binding|F:ATP-dependent helicase activity|F:hydrolase activity|F:nucleic acid binding|F:nucleotide binding	5634|3723|3724|8186|6396|5524|8026|16787|3676|166	DEAD-like_N|DEAD/DEAH_N|DEAD_box|DEAD_Q_motif|Helic_SF1/SF2_ATP_bd|Helicase_C	IPR014001|IPR011545|IPR000629|IPR014014|IPR014021|IPR001650				Unclustered	6,66667E+15	DDX17	208151_x_at|208718_at|208719_s_at|213998_s_at	213998_s_at	TRUE	DDX17	Q59F66|Q8N2Z1|Q92841|Q9UQL5
361	RPL27A	RPL27A	RPL27A	RPL27A	ENSG00000174224	C:cytosolic large ribosomal subunit (sensu Eu...|F:RNA binding|F:structural constituent of ribosome|P:protein biosynthesis|C:ribosome	5842|3723|3735|6412|5840	Ribosomal_L15	IPR001196	Ribosome	3010	Cluster 6	Clustered	2,37037E+16	RPL27A	203034_s_at|212044_s_at	212044_s_at	TRUE	RPL27A	P46776|Q6NZ52
362	RPS10	RPS10	RPS10	RPS10	ENSG00000124614	C:cytosolic small ribosomal subunit (sensu Eu...|F:RNA binding|F:structural constituent of ribosome|P:protein biosynthesis	5843|3723|3735|6412	S10_plectin_N	IPR005326	Ribosome	3010		Unclustered	108	RPS10	200095_x_at|200817_x_at|211542_x_at	211542_x_at	TRUE	RPS10	P46783|Q14489|Q59GE4
363	SLC25A11	SLC25A11	SLC25A11	SLC25A11	ENSG00000108528	C:integral to plasma membrane|C:mitochondrial inner membrane|F:oxoglutarate:malate antiporter activity|P:transport|C:integral to membrane|C:membrane|F:binding|F:transporter activity	5887|5743|15367|6810|16021|16020|5488|5215	Aden_trnslctor|Mitoch_carrier	IPR002113|IPR001993				Unclustered	0	SLC25A11	207088_s_at|209003_at	209003_at	TRUE	SLC25A11	Q02978|Q6IBH0
364	ACTR3	ACTR3	ACTR3	ACTR3	ENSG00000115091	C:Arp2/3 protein complex|P:cell motility|F:protein binding	5885|6928|5515	Actin_like|Arp3	IPR004000|IPR015623			Cluster 16	Clustered	1125	ACTR3	200996_at|213101_s_at|213102_at|216814_at	216814_at	TRUE	ACTR3	P61158|Q59FV6|---
365	RPS17	RPS17	RPS17	RPS17	ENSG00000060303	C:cytosolic small ribosomal subunit (sensu Eu...|F:RNA binding|F:structural constituent of ribosome|P:protein biosynthesis	5843|3723|3735|6412	Ribosomal_S17E	IPR001210	Ribosome	3010	Cluster 1	Clustered	7,8625E+15	RPS17	201665_x_at|211487_x_at|216348_at	216348_at	TRUE	RPS17	P08708
366	CLTC	CLTC	CLTC	CLTC	ENSG00000141367	C:clathrin coat|F:protein binding|F:structural molecule activity|P:intracellular protein transport	30118|5515|5198|6886	Clathrin_H-chain-link|Clathrin_propl_N|Clathrin_repeat|TPR-like_helical	IPR015348|IPR001473|IPR000547|IPR011990	Huntington's disease	5040		Unclustered	0	CLTC	200614_at|210498_at	210498_at	TRUE	CLTC	Q00610|Q49AL0|Q9H3B0|Q9UI63
367	CD74	CD74		CD74		C:integral to membrane|C:intracellular|F:cytokine binding|F:identical protein binding|F:MHC class II protein binding|P:antigen presentation, endogenous antigen|P:cell proliferation|P:humoral defense mechanism (sensu Vertebrata)|P:intracellular protein transport|P:negative regulation of apoptosis|P:prostaglandin biosynthesis|P:protein complex assembly|P:regulation of macrophage activation|P:signal transduction|P:T cell selection	16021|5622|19955|42802|42289|19883|8283|16064|6886|43066|1516|6461|43030|7165|45058	CLIP_MHC2_interact|MHC_II-assoc_invariant_trimer|Thyroglobulin_1	IPR015386|IPR011988|IPR000716	Antigen processing and presentation	4612	Cluster 5	Clustered	30625	CD74	209619_at	209619_at	TRUE	CD74	O19685|O78208|P04233|Q5U0J8|Q8SNA0
368	HLA-DRB1	HLA-DRB1	HLA-DRB1	HLA-DRB1	ENSG00000196753	F:MHC class II receptor activity|P:pathogenesis|P:signal transduction|C:membrane|P:immune response|C:integral to plasma membrane|P:detection of pest, pathogen or parasite|C:integral to membrane|P:antigen presentation, exogenous antigen|P:antigen processing, exogenous antigen via M...|F:receptor activity	45012|9405|7165|16020|6955|5887|9596|16021|19884|19886|4872	Ig-like|Ig-like_fold|Ig_C1-set|Ig_MHC|MHC_II_a/b_N|MHC_II_b_N	IPR007110|IPR013783|IPR003597|IPR003006|IPR014745|IPR000353	Cell adhesion molecules (CAMs)|Antigen processing and presentation|Hematopoietic cell lineage|Type I diabetes mellitus	4514|4612|4640|4940	Cluster 5	Clustered	30625	HLA-DRB1	209312_x_at|215193_x_at	215193_x_at	TRUE	HLA-DRB1	O02951|O19190|O19507|O19517|O19585|O19586|O19587|O19721|O19725|O19730|O19742|O19762|O19763|O78042|O78117|P01912|P01913|P01914|P04229|P13760|P13761|P13762|P20039|P79483|P79552|Q13365|Q29671|Q29672|Q29673|Q29696|Q29717|Q29726|Q29745|Q29755|Q29769|Q29790|Q29791|Q29792|Q29890|Q29901|Q29974|Q29975|Q2LIR3|Q2LIR4|Q2LIR5|Q30008|Q30103|Q30104|Q30112|Q30114|Q30120|Q30131|Q30134|Q30136|Q30137|Q30142|Q30143|Q30147|Q30151|Q30152|Q30159|Q30162|Q30164|Q30165|Q30166|Q30167|Q30179|Q32MY7|Q4A1G9|Q4JH26|Q4ZJJ2|Q56FN4|Q56FN5|Q56FN6|Q56FN7|Q56FN8|Q56FN9|Q56FP1|Q56FP2|Q56FP3|Q56FP5|Q56FP7|Q5BM92|Q5IWM0|Q5K3W2|Q5K3W3|Q5SP44|Q5UT58|Q5XKU0|Q5Y7B9|Q5Y7D1|Q6YJU6|Q70I25|Q70Q10|Q7YPT7|Q860C0|Q860Y4|Q8NEI3|Q8TB62|Q8WLU3|Q95379|Q95462|Q95465|Q95HK1|Q95HK2|Q95HL8|Q95IE3|Q95IH1|Q95IT4|Q96HZ9|Q9GIY0|Q9GIY1|Q9GIY2|Q9GIY3|Q9MYB9|Q9TQD6|Q9TQD7|Q9TQD9|Q9TQE0|Q9TQE1|O19729
369	IGL@	IGL@		IGL@		F:antigen binding|P:immune response|C:extracellular region|C:integral to membrane|C:membrane|F:MHC class I receptor activity|P:antigen presentation, endogenous antigen|P:antigen processing, endogenous antigen via ...	3823|6955|5576|16021|16020|30106|19883|19885	Ig-like|Ig-like_fold|Ig_C1-set|Ig_MHC|Ig_V-set|Ig_V-set_sub|tRNA-synt_I	IPR007110|IPR013783|IPR003597|IPR003006|IPR013106|IPR003596|IPR001412			Cluster 2	Clustered	5,53846E+15	IGL@	216394_x_at|216430_x_at|217179_x_at|217180_at|217193_x_at|217227_x_at	217227_x_at	TRUE	IGL@	---|P01842|P06316|Q567P1|Q5CZ94|Q5FWF9|Q6GMV7|Q6GMV8|Q6GMW3|Q6GMW4|Q6GMW6|Q6GMX3|Q6GMX4|Q6IN99|Q6IPQ0|Q6NS96|Q6P2J1|Q6P5S3|Q6PIK1|Q6PIQ7|Q6PJA3|Q6PJG0|Q6PJR7|Q7Z2U3|Q7Z2U7|Q8IZD8|Q8N355|Q8N5F4|Q8NEJ1|Q8TBC9|Q8TBD0|Q8TCJ5|Q8TE63|Q8WUK3|Q96E61|Q96I69|Q96SB0
370	MDH2	MDH2	MDH2	MDH2	ENSG00000146701	C:mitochondrial matrix|F:L-malate dehydrogenase activity|F:L-lactate dehydrogenase activity|F:oxidoreductase activity|P:glycolysis|P:malate metabolism	5759|30060|4459|16491|6096|6108	L_LDH_MDH|lact_mal_DH|MDH_AS|MDH_euk_g_bac	IPR001557|IPR001236|IPR001252|IPR010097	Citrate cycle (TCA cycle)|Pyruvate metabolism|Glyoxylate and dicarboxylate metabolism|Carbon fixation|Reductive carboxylate cycle (CO2 fixation)	20|620|630|710|720		Unclustered	1,85185E+16	MDH2	209036_s_at|213333_at	213333_at	TRUE	MDH2	P40926|Q6FHZ0
371	UQCRQ	UQCRQ	UQCRQ	UQCRQ	ENSG00000164405	C:respiratory chain complex III (sensu Eukary...|F:ubiquinol-cytochrome-c reductase activity|P:electron transport	5750|8121|6118	UcrQ	IPR004205				Unclustered	1,93878E+16	UQCRQ	201568_at	201568_at	TRUE	UQCRQ	O14949
374	TMED5	TMED5	TMED5	TMED5	ENSG00000117500	C:ER-Golgi intermediate compartment|C:integral to membrane|P:transport	5793|16021|6810	Emp24_gp25L_p24|GOLD|ST2_recp_bnd_rel	IPR000348|IPR009038|IPR015717				Unclustered	0	TMED5	202194_at|202195_s_at	202195_s_at	TRUE	TMED5	Q49AG2|Q9Y3A6
375	UQCRC1	UQCRC1	UQCRC1	UQCRC1	ENSG00000010256	C:mitochondrial electron transport chain|F:ubiquinol-cytochrome-c reductase activity|P:aerobic respiration|P:electron transport|P:oxidative phosphorylation	5746|8121|9060|6118|6119	Pept_M16_N|Pept_M16_Zn_BS|Peptidase_M16_C	IPR011765|IPR001431|IPR007863	Oxidative phosphorylation	190	Cluster 13	Clustered	1,42361E+16	UQCRC1	201903_at	201903_at	TRUE	UQCRC1	P31930
376	IGLC1	IGLC1	IGLC1	IGLC1	ENSG00000100208	F:antigen binding|P:immune response|C:integral to membrane|C:membrane|F:MHC class I receptor activity|P:antigen presentation, endogenous antigen|P:antigen processing, endogenous antigen via ...	3823|6955|16021|16020|30106|19883|19885	Ig-like|Ig-like_fold|Ig_C1-set|Ig_MHC|Ig_V-set|Ig_V-set_sub|tRNA-synt_I	IPR007110|IPR013783|IPR003597|IPR003006|IPR013106|IPR003596|IPR001412			Cluster 2	Clustered	5,57716E+15	IGLC1	215121_x_at	215121_x_at	TRUE	IGLC1	P01842|Q567P1|Q5CZ94|Q5FWF9|Q6DHW4|Q6GMV7|Q6GMV8|Q6GMW3|Q6GMW4|Q6GMW6|Q6GMX3|Q6GMX4|Q6IN99|Q6IPQ0|Q6NS95|Q6NS96|Q6P2J1|Q6P5S3|Q6PIK1|Q6PIQ7|Q6PJA3|Q6PJG0|Q6PJR7|Q7Z2U3|Q7Z2U7|Q8N355|Q8N5F4|Q8NEJ1|Q8TBC9|Q8TBD0|Q8TCJ5|Q8WUK3|Q96E61|Q96I69
377	SLC35E1	SLC35E1	SLC35E1	SLC35E1	ENSG00000127526			DUF250	IPR004853			Cluster 3	Clustered	5,01183E+15	SLC35E1	220796_x_at|222263_at|79005_at	79005_at	TRUE	SLC35E1	Q96K37|Q9H7U6
378	PRKAR2A	PRKAR2A	PRKAR2A	PRKAR2A	ENSG00000114302	C:cytoplasm|C:membrane fraction|C:plasma membrane|F:cAMP-dependent protein kinase regulator act...|P:intracellular signaling cascade|C:cAMP-dependent protein kinase complex|F:kinase activity|P:protein amino acid phosphorylation|P:signal transduction	5737|5624|5886|8603|7242|5952|16301|6468|7165	cAMP/cGMP_kin|cNMP_bd|PK_regulatory|RIIa|RmlC-like_jellyroll	IPR002373|IPR000595|IPR012198|IPR003117|IPR014710	Apoptosis|Insulin signaling pathway	4210|4910		Unclustered	2,08333E+16	PRKAR2A	204842_x_at|204843_s_at|213052_at	213052_at	TRUE	PRKAR2A	P13861|Q9BUB1
381	R3HCC1	R3HCC1	R3HCC1	R3HCC1	ENSG00000104679	F:nucleic acid binding	3676	EPSP_synthase|R3H_ss_bd	IPR001986|IPR001374				Unclustered	0	R3HCC1	212866_at|35156_at	35156_at	TRUE	R3HCC1	Q9Y3T6
382	GPX4	GPX4	GPX4	GPX4	ENSG00000167468	C:mitochondrion|F:glutathione peroxidase activity|P:electron transport|P:phospholipid metabolism|F:oxidoreductase activity|P:response to oxidative stress	5739|4602|6118|6644|16491|6979	Glut_peroxidase|Thioredoxin_fold	IPR000889|IPR012335	Glutathione metabolism|Arachidonic acid metabolism	480|590		Unclustered	108	GPX4	201106_at	201106_at	TRUE	GPX4	P36969|Q6PI42|Q6PJ59|Q6PJX4
383	TTC3	TTC3	TTC3	TTC3	ENSG00000182670	F:binding|F:metal ion binding|F:protein binding|F:zinc ion binding	5488|46872|5515|8270	TPR-like_helical|TPR_1|TPR_2|TPR_region|Znf_RING	IPR011990|IPR001440|IPR013105|IPR013026|IPR001841				Unclustered	6,66667E+15	TTC3	208073_x_at|208661_s_at|208662_s_at|208663_s_at|208664_s_at|210645_s_at	210645_s_at	TRUE	TTC3	P53804|Q569I2|Q5CZA6|Q5GIT6|Q6P578|Q6ZTP1|Q9UEK4
384	EIF4A2	EIF4A2	EIF4A2	EIF4A2	ENSG00000156976	C:eukaryotic translation initiation factor 4F...|F:helicase activity|F:protein binding|F:translation initiation factor activity|P:regulation of translational initiation|F:ATP binding|F:ATP-dependent helicase activity|F:hydrolase activity|F:nucleic acid binding|F:nucleotide binding|F:RNA binding	16281|4386|5515|3743|6446|5524|8026|16787|3676|166|3723	DEAD-like_N|DEAD/DEAH_N|DEAD_box|DEAD_Q_motif|Helic_SF1/SF2_ATP_bd|Helicase_C	IPR014001|IPR011545|IPR000629|IPR014014|IPR014021|IPR001650				Unclustered	2,22222E+15	EIF4A2	200912_s_at	200912_s_at	TRUE	EIF4A2	Q14240|Q53XJ6|Q59GT8|Q5JWW0|Q86WD0|Q96B07|Q9NZE6
